time,smaller,larger,outer,inner,updates
0.462,1,3999,3999,0,0
2.349,1,6709,6709,4,4
0.737,1,1243,1243,0,0
0.074,4,2858,0,0,0
7.918,7552,38676,38676,4200,4197
3.752,11109,11214,11109,63,63
1.164,1992,11214,1992,40,40
0.045,40,63,7,5,5
7.265,11214,38676,38676,8203,3924
0.171,5,11214,5,4,3
3.668,11109,11214,11109,63,0
1.082,1992,11214,1992,40,0
5.75,3899,38676,38676,3156,3086
0.018,5,3899,5,0,0
3.927,3899,11109,11109,142,142
2.719,1992,3899,1992,977,977
0.263,205,971,156,150,150
5.362,2975,38676,38676,2939,2914
0.14,115,2975,115,0,0
4.032,2975,11109,11109,220,220
1.349,1992,2975,1992,217,217
0.311,217,425,374,153,141
4.893,2843,38676,38676,2078,2001
0.119,228,2843,228,13,13
4.005,2843,11109,11109,375,375
2.133,1992,2843,1992,627,627
0.431,627,800,751,355,226
4.603,1914,38676,38676,1503,1430
0.17,315,1914,315,1,1
3.852,1914,11109,11109,172,172
1.169,1914,1992,1992,50,50
0.34,50,972,892,108,60
4.37,1417,38676,38676,1847,1470
0.131,351,1417,351,5,5
3.949,1417,11109,11109,265,265
1.45,1417,1992,1992,245,245
0.459,245,1237,1124,353,283
4.04,1451,38676,38676,1033,729
0.149,421,1451,421,1,1
3.785,1451,11109,11109,152,152
1.168,1451,1992,1992,102,102
0.364,102,1389,1276,110,20
3.839,713,38676,38676,584,462
0.126,439,713,439,0,0
3.7,713,11109,11109,91,91
1.164,713,1992,1992,115,102
0.382,102,1480,1367,232,89
3.646,452,38676,38676,498,404
0.134,452,456,456,0,0
3.547,452,11109,11109,63,63
1.03,452,1992,1992,5,5
0.329,5,1543,1430,51,0
3.529,380,38676,38676,299,254
0.131,380,456,456,0,0
3.528,380,11109,11109,38,38
1.081,380,1992,1992,35,35
0.403,35,1581,1479,100,30
3.471,249,38676,38676,270,136
0.173,249,484,484,38,38
3.54,249,11109,11109,87,87
1.039,249,1992,1992,14,14
0.346,14,1668,1566,13,13
3.419,170,38676,38676,133,122
0.132,170,485,485,0,0
3.487,170,11109,11109,11,11
1.04,170,1992,1992,13,13
0.344,13,1679,1577,2,0
3.42,118,38676,38676,210,184
0.14,118,485,485,1,1
3.452,118,11109,11109,7,7
1.028,118,1992,1992,0,0
3.4,175,38676,38676,278,144
0.135,175,485,485,8,0
3.457,175,11109,11109,19,19
1.041,175,1992,1992,6,6
0.368,6,1705,1603,14,14
3.34,126,38676,38676,178,158
0.132,126,493,493,0,0
3.408,126,11109,11109,0,0
1.013,126,1992,1992,0,0
3.363,120,38676,38676,64,50
0.133,120,493,493,0,0
3.437,120,11109,11109,22,22
1.023,120,1992,1992,2,2
0.369,2,1727,1625,22,22
3.28,50,38676,38676,60,44
0.134,50,504,504,0,0
3.438,50,11109,11109,10,10
1.014,50,1992,1992,0,0
3.537,42,38676,38676,32,28
0.135,42,504,504,0,0
3.428,42,11109,11109,10,10
1.013,42,1992,1992,2,2
0.358,2,1747,1635,8,8
3.305,28,38676,38676,76,72
0.135,28,508,508,0,0
3.513,28,11109,11109,86,86
1.011,28,1992,1992,4,4
0.365,4,1833,1669,2,2
3.281,46,38676,38676,64,64
0.139,46,509,509,0,0
3.429,46,11109,11109,0,0
1.004,46,1992,1992,0,0
3.272,64,38676,38676,54,28
0.143,64,509,509,2,2
3.429,64,11109,11109,16,16
1.008,64,1992,1992,2,2
0.371,2,1849,1677,16,16
3.279,28,38676,38676,44,42
0.136,28,517,517,0,0
3.411,28,11109,11109,0,0
1.022,28,1992,1992,12,12
0.387,12,1849,1677,42,42
3.285,36,38676,38676,34,24
0.138,36,538,538,0,0
3.401,36,11109,11109,4,4
1.013,36,1992,1992,6,6
0.358,6,1853,1677,0,0
3.288,18,38676,38676,12,12
0.144,18,538,538,0,0
3.399,18,11109,11109,0,0
1.002,18,1992,1992,0,0
3.277,12,38676,38676,20,14
0.144,12,538,538,2,2
3.401,12,11109,11109,0,0
1.006,12,1992,1992,0,0
3.263,16,38676,38676,24,14
0.138,16,538,538,0,0
3.435,16,11109,11109,0,0
1.052,16,1992,1992,14,14
0.383,14,1853,1677,14,14
3.255,14,38676,38676,10,8
0.143,14,545,545,0,0
3.427,14,11109,11109,2,2
1.025,14,1992,1992,2,0
3.253,8,38676,38676,10,4
0.139,8,545,545,0,0
3.429,8,11109,11109,4,4
1.02,8,1992,1992,0,0
3.264,4,38676,38676,6,4
0.138,4,545,545,0,0
3.423,4,11109,11109,0,0
1.02,4,1992,1992,0,0
3.26,4,38676,38676,12,6
0.138,4,545,545,0,0
3.436,4,11109,11109,10,10
1.032,4,1992,1992,2,2
0.38,2,1869,1693,16,14
3.272,6,38676,38676,4,4
0.138,6,552,552,0,0
3.425,6,11109,11109,0,0
1.009,6,1992,1992,0,0
3.223,4,38676,38676,0,0
0.138,4,552,552,0,0
3.408,4,11109,11109,0,0
1.011,4,1992,1992,0,0
1.525,1869,2471,1693,3496,1648
1.101,1052,28596,1052,1524,1438
4.489,1008,38676,38676,4229,4175
0.315,1008,1052,1052,178,94
3.562,1008,11109,11109,31,31
1.11,1008,1992,1992,61,61
0.479,58,1900,1723,172,172
4.173,4251,38676,38676,2806,2657
0.293,1076,4251,1076,57,13
3.546,4251,11109,11109,29,29
1.07,1992,4251,1992,42,26
0.434,26,1929,1752,88,88
4.007,2169,38676,38676,2661,1781
0.302,1098,2169,1098,247,18
3.667,2169,11109,11109,114,114
1.158,1992,2169,1992,45,42
0.518,42,2043,1878,50,44
3.819,1597,38676,38676,1721,1501
0.273,1142,1597,1142,9,1
3.604,1597,11109,11109,85,85
1.045,1597,1992,1992,11,11
0.428,10,2128,1960,7,6
3.657,1250,38676,38676,1115,876
0.268,1148,1250,1148,18,1
3.739,1250,11109,11109,381,381
1.077,1250,1992,1992,40,40
0.529,40,2509,2339,361,124
3.613,872,38676,38676,1093,734
0.263,872,1210,1210,1,0
3.482,872,11109,11109,77,77
1.013,872,1992,1992,0,0
3.517,641,38676,38676,422,398
0.263,641,1210,1210,0,0
3.525,641,11109,11109,102,102
1.028,641,1992,1992,14,14
0.473,14,2688,2448,56,0
3.494,397,38676,38676,678,624
0.265,397,1210,1210,0,0
3.666,397,11109,11109,607,607
1.031,397,1992,1992,28,28
0.475,28,3295,2691,14,0
3.71,442,38676,38676,556,527
0.287,442,1210,1210,14,14
3.525,442,11109,11109,23,23
1.016,442,1992,1992,0,0
3.421,537,38676,38676,426,355
0.271,537,1210,1210,14,14
3.48,537,11109,11109,112,112
1.029,537,1992,1992,14,14
0.497,14,3430,2770,84,0
3.693,347,38676,38676,494,433
0.331,347,1210,1210,192,183
3.538,347,11109,11109,68,68
1.072,347,1992,1992,87,87
0.569,87,3498,2817,366,69
3.466,479,38676,38676,507,374
0.305,479,1247,1247,588,369
3.464,479,11109,11109,28,28
1.079,479,1992,1992,70,70
0.54,70,3526,2817,29,26
3.477,399,38676,38676,460,347
0.325,399,1273,1273,623,358
3.476,399,11109,11109,29,28
1.044,399,1992,1992,27,27
0.504,27,3554,2845,5,4
3.581,703,38676,38676,882,671
0.291,703,1277,1277,233,209
3.494,703,11109,11109,8,8
1.041,703,1992,1992,28,14
0.497,14,3562,2853,5,4
3.586,847,38676,38676,1246,842
0.289,847,1281,1281,459,224
3.558,847,11109,11109,119,106
1.14,847,1992,1992,153,140
0.646,140,3668,2935,625,312
3.5,919,38676,38676,719,456
0.24,919,1329,1329,392,0
3.57,919,11109,11109,205,205
1.042,919,1992,1992,46,4
0.521,4,3873,3140,30,0
3.405,448,38676,38676,471,269
0.231,448,1329,1329,0,0
3.535,448,11109,11109,64,64
1.021,448,1992,1992,2,2
0.503,2,3937,3194,8,0
3.407,227,38676,38676,430,264
0.251,227,1329,1329,221,0
3.465,227,11109,11109,54,54
1.03,227,1992,1992,13,13
0.527,13,3991,3248,104,26
3.393,263,38676,38676,385,238
0.224,263,1331,1331,0,0
3.627,263,11109,11109,144,144
1.044,263,1992,1992,18,18
0.523,18,4135,3340,114,0
3.371,212,38676,38676,238,104
0.224,212,1331,1331,0,0
3.509,212,11109,11109,43,43
1.02,212,1992,1992,0,0
3.358,104,38676,38676,89,77
0.231,104,1331,1331,2,2
3.456,104,11109,11109,14,14
1.022,104,1992,1992,2,2
0.52,2,4192,3389,12,0
3.376,77,38676,38676,209,100
0.26,77,1331,1331,152,48
3.536,77,11109,11109,286,286
1.058,77,1992,1992,25,25
0.561,25,4478,3584,268,0
3.368,114,38676,38676,113,71
0.266,114,1331,1331,140,36
3.446,114,11109,11109,6,6
1.052,114,1992,1992,14,14
0.55,14,4484,3586,54,8
3.336,73,38676,38676,67,37
0.287,73,1335,1335,82,46
3.43,73,11109,11109,4,2
1.024,73,1992,1992,2,2
0.523,2,4486,3588,10,0
3.351,83,38676,38676,86,61
0.269,83,1335,1335,50,30
3.482,83,11109,11109,12,12
1.03,83,1992,1992,8,6
0.539,4,4498,3600,28,8
3.386,91,38676,38676,190,102
0.249,91,1339,1339,72,4
3.508,91,11109,11109,173,173
1.055,91,1992,1992,27,25
0.598,25,4671,3669,365,24
3.35,90,38676,38676,86,58
0.258,90,1351,1351,82,4
3.455,90,11109,11109,4,4
1.021,90,1992,1992,4,0
3.289,62,38676,38676,63,22
0.224,62,1351,1351,0,0
3.443,62,11109,11109,21,19
1.007,62,1992,1992,0,0
3.263,16,38676,38676,26,14
0.23,16,1351,1351,0,0
3.384,16,11109,11109,0,0
1.007,16,1992,1992,0,0
3.258,14,38676,38676,28,10
0.224,14,1351,1351,0,0
3.429,14,11109,11109,8,8
1.023,14,1992,1992,2,2
0.536,2,4702,3700,16,0
3.187,10,38676,38676,6,2
0.227,10,1351,1351,0,0
3.41,10,11109,11109,0,0
1.01,10,1992,1992,0,0
3.178,2,38676,38676,2,2
0.221,2,1351,1351,0,0
3.4,2,11109,11109,0,0
1.008,2,1992,1992,0,0
3.168,2,38676,38676,0,0
0.224,2,1351,1351,0,0
3.394,2,11109,11109,0,0
1.009,2,1992,1992,0,0
1.107,2833,3152,1995,5898,1276
0.996,750,47342,750,6751,3870
3.733,1663,38676,38676,1170,687
0.431,1663,1802,1802,2448,284
3.575,1663,11109,11109,121,106
1.126,1663,1992,1992,131,72
0.619,72,4793,3791,715,1
3.715,741,38676,38676,695,624
0.306,741,1803,1803,0,0
3.469,741,11109,11109,0,0
1.026,741,1992,1992,0,0
3.65,574,38676,38676,608,481
0.313,574,1803,1803,200,5
3.548,574,11109,11109,74,59
1.098,574,1992,1992,67,52
0.589,52,4852,3850,285,12
3.57,427,38676,38676,478,408
0.312,427,1815,1815,5,5
3.59,427,11109,11109,230,230
1.052,427,1992,1992,1,1
0.569,1,5082,4080,0,0
3.495,398,38676,38676,450,224
0.293,398,1815,1815,0,0
3.601,398,11109,11109,163,163
1.014,398,1992,1992,1,1
0.569,1,5245,4171,6,6
3.439,198,38676,38676,352,212
0.301,198,1821,1821,255,0
3.533,198,11109,11109,114,114
1.021,198,1992,1992,15,15
0.568,15,5359,4285,33,0
3.414,206,38676,38676,191,148
0.29,206,1821,1821,0,0
3.461,206,11109,11109,26,26
1.02,206,1992,1992,3,3
0.604,3,5385,4311,24,24
3.347,145,38676,38676,211,66
0.29,145,1845,1845,0,0
3.517,145,11109,11109,105,105
1.015,145,1992,1992,0,0
3.306,66,38676,38676,49,40
0.29,66,1845,1845,0,0
3.408,66,11109,11109,0,0
1.015,66,1992,1992,0,0
3.314,40,38676,38676,209,145
0.338,40,1845,1845,120,103
3.535,40,11109,11109,330,330
1.038,40,1992,1992,34,34
0.612,34,5820,4641,240,0
3.356,248,38676,38676,297,288
0.291,248,1845,1845,0,0
3.425,248,11109,11109,6,6
1.012,248,1992,1992,0,0
3.452,276,38676,38676,1050,986
0.289,276,1845,1845,0,0
3.412,276,11109,11109,0,0
1.013,276,1992,1992,0,0
3.506,973,38676,38676,1815,987
0.301,973,1845,1845,208,0
3.454,973,11109,11109,48,48
1.014,973,1992,1992,0,0
3.457,858,38676,38676,1219,1009
0.29,858,1845,1845,0,0
3.482,858,11109,11109,195,195
1.031,858,1992,1992,15,15
0.633,15,6069,4770,315,0
3.363,840,38676,38676,488,373
0.29,840,1845,1845,0,0
3.466,840,11109,11109,195,195
1.041,840,1992,1992,26,26
0.625,26,6264,4965,195,0
3.591,325,38676,38676,306,229
0.3,325,1845,1845,0,0
3.518,325,11109,11109,132,132
1.031,325,1992,1992,13,13
0.602,13,6396,5032,52,0
3.315,229,38676,38676,228,204
0.289,229,1845,1845,0,0
3.46,229,11109,11109,12,12
1.013,229,1992,1992,0,0
3.34,204,38676,38676,505,466
0.287,204,1845,1845,0,0
3.636,204,11109,11109,559,559
1.034,204,1992,1992,26,26
0.603,26,6967,5265,13,0
3.316,297,38676,38676,285,273
0.288,297,1845,1845,0,0
3.422,297,11109,11109,24,24
1.008,297,1992,1992,0,0
3.254,273,38676,38676,208,182
0.285,273,1845,1845,0,0
3.446,273,11109,11109,78,78
1.027,273,1992,1992,13,13
0.62,13,7069,5315,78,0
3.249,182,38676,38676,182,182
0.287,182,1845,1845,0,0
3.413,182,11109,11109,0,0
1.02,182,1992,1992,0,0
3.295,182,38676,38676,208,90
0.288,182,1845,1845,0,0
3.435,182,11109,11109,26,26
1.007,182,1992,1992,0,0
3.254,38,38676,38676,25,25
0.311,38,1845,1845,117,13
3.401,38,11109,11109,0,0
1.005,38,1992,1992,0,0
3.257,38,38676,38676,78,65
0.416,38,1845,1845,538,538
3.423,38,11109,11109,0,0
1.009,38,1992,1992,0,0
3.371,603,38676,38676,662,361
0.291,603,1845,1845,12,0
3.402,603,11109,11109,0,0
1.012,603,1992,1992,0,0
3.321,322,38676,38676,309,193
0.294,322,1845,1845,104,0
3.427,322,11109,11109,0,0
1.015,322,1992,1992,0,0
3.294,193,38676,38676,194,103
0.293,193,1845,1845,0,0
3.416,193,11109,11109,13,13
1.012,193,1992,1992,0,0
3.221,64,38676,38676,51,51
0.283,64,1845,1845,0,0
3.399,64,11109,11109,12,12
1.001,64,1992,1992,0,0
3.198,51,38676,38676,90,12
0.29,51,1845,1845,0,0
3.416,51,11109,11109,52,52
1,51,1992,1992,0,0
3.173,12,38676,38676,24,12
0.282,12,1845,1845,0,0
3.379,12,11109,11109,12,12
0.998,12,1992,1992,0,0
3.171,12,38676,38676,12,12
0.288,12,1845,1845,0,0
3.366,12,11109,11109,0,0
0.998,12,1992,1992,0,0
3.176,12,38676,38676,24,12
0.282,12,1845,1845,0,0
3.396,12,11109,11109,36,36
0.999,12,1992,1992,0,0
3.175,12,38676,38676,12,12
0.288,12,1845,1845,0,0
3.387,12,11109,11109,0,0
0.999,12,1992,1992,0,0
3.183,12,38676,38676,24,12
0.283,12,1845,1845,0,0
3.369,12,11109,11109,0,0
1.023,12,1992,1992,12,12
0.611,12,7220,5388,0,0
3.176,12,38676,38676,12,12
0.289,12,1845,1845,0,0
3.384,12,11109,11109,0,0
1.003,12,1992,1992,0,0
3.164,12,38676,38676,12,0
0.281,12,1845,1845,0,0
3.366,12,11109,11109,0,0
1.004,12,1992,1992,0,0
0.556,2518,3435,1688,4083,277
0.15,166,58080,166,139,112
3.425,112,38676,38676,94,94
0.32,112,1968,1968,6,6
3.475,112,11109,11109,0,0
1.018,112,1992,1992,0,0
3.406,92,38676,38676,92,83
0.339,92,1968,1968,24,24
3.43,92,11109,11109,0,0
1.014,92,1992,1992,0,0
3.366,102,38676,38676,78,74
0.31,102,1968,1968,0,0
3.55,102,11109,11109,49,49
1.035,102,1992,1992,3,3
0.64,3,7269,5437,18,18
3.41,62,38676,38676,245,243
0.312,62,1974,1974,0,0
3.454,62,11109,11109,5,5
1.026,62,1992,1992,0,0
3.409,240,38676,38676,444,239
0.314,240,1974,1974,48,0
3.465,240,11109,11109,24,24
1.018,240,1992,1992,0,0
3.387,206,38676,38676,275,245
0.305,206,1974,1974,0,0
3.421,206,11109,11109,0,0
1.014,206,1992,1992,0,0
3.355,197,38676,38676,162,147
0.308,197,1974,1974,0,0
3.483,197,11109,11109,69,69
1.044,197,1992,1992,12,12
0.631,12,7367,5502,51,0
3.323,129,38676,38676,159,132
0.303,129,1974,1974,0,0
3.432,129,11109,11109,27,27
1.015,129,1992,1992,3,3
0.625,3,7394,5514,12,0
3.323,132,38676,38676,123,98
0.332,132,1974,1974,33,9
3.53,132,11109,11109,27,27
1.028,132,1992,1992,3,3
0.623,3,7421,5523,18,0
3.347,104,38676,38676,164,137
0.341,104,1974,1974,90,90
3.495,104,11109,11109,99,99
1.042,104,1992,1992,18,18
0.628,18,7520,5571,45,0
3.334,140,38676,38676,123,96
0.366,140,1974,1974,387,108
3.458,140,11109,11109,6,6
1.049,140,1992,1992,24,24
0.623,21,7526,5577,0,0
3.337,105,38676,38676,87,63
0.38,105,1974,1974,198,117
3.454,105,11109,11109,12,12
1.028,105,1992,1992,6,6
0.622,6,7538,5589,0,0
3.357,177,38676,38676,156,117
0.366,177,1974,1974,168,90
3.461,177,11109,11109,12,9
1.038,177,1992,1992,12,9
0.643,6,7547,5598,12,0
3.349,201,38676,38676,225,99
0.33,201,1974,1974,171,0
3.474,201,11109,11109,27,24
1.07,201,1992,1992,33,27
0.64,27,7571,5616,159,0
3.308,93,38676,38676,96,72
0.309,93,1974,1974,39,0
3.447,93,11109,11109,24,24
1.01,93,1992,1992,3,0
3.294,72,38676,38676,57,39
0.3,72,1974,1974,0,0
3.426,72,11109,11109,6,6
1.012,72,1992,1992,0,0
3.297,39,38676,38676,87,51
0.309,39,1974,1974,51,0
3.447,39,11109,11109,15,15
1.042,39,1992,1992,3,3
0.632,3,7616,5661,24,0
3.299,51,38676,38676,51,39
0.304,51,1974,1974,0,0
3.458,51,11109,11109,12,12
1.024,51,1992,1992,3,3
0.633,3,7628,5673,24,0
3.269,39,38676,38676,45,12
0.301,39,1974,1974,0,0
3.45,39,11109,11109,12,12
1.003,39,1992,1992,0,0
3.258,12,38676,38676,9,9
0.306,12,1974,1974,0,0
3.387,12,11109,11109,0,0
1,12,1992,1992,0,0
3.271,9,38676,38676,39,27
0.306,9,1974,1974,24,0
3.471,9,11109,11109,75,75
1.009,9,1992,1992,3,3
0.629,3,7715,5739,48,0
3.274,27,38676,38676,27,24
0.3,27,1974,1974,0,0
3.391,27,11109,11109,0,0
1,27,1992,1992,0,0
3.267,24,38676,38676,18,6
0.299,24,1974,1974,0,0
3.397,24,11109,11109,0,0
1.026,24,1992,1992,3,3
0.631,3,7715,5739,0,0
3.254,6,38676,38676,6,6
0.306,6,1974,1974,0,0
3.747,6,11109,11109,0,0
1.042,6,1992,1992,0,0
3.451,6,38676,38676,21,12
0.301,6,1974,1974,0,0
3.558,6,11109,11109,39,39
1.044,6,1992,1992,3,3
0.639,3,7754,5754,63,0
3.262,12,38676,38676,12,12
0.306,12,1974,1974,0,0
3.434,12,11109,11109,0,0
1.02,12,1992,1992,0,0
3.231,12,38676,38676,3,0
0.3,12,1974,1974,0,0
3.42,12,11109,11109,3,3
1.016,12,1992,1992,0,0
0.252,537,3549,363,1233,54
0.068,35,60481,35,31,31
3.294,29,38676,38676,4,1
0.282,29,2003,2003,0,0
3.452,29,11109,11109,0,0
1.009,29,1992,1992,0,0
3.227,1,38676,38676,1,1
0.28,1,2003,2003,0,0
3.379,1,11109,11109,0,0
1.001,1,1992,1992,0,0
3.277,1,38676,38676,0,0
0.275,1,2003,2003,0,0
3.383,1,11109,11109,4,4
1.001,1,1992,1992,0,0
0.074,4,3549,4,6,6
0.028,6,60512,6,6,6
3.171,6,38676,38676,0,0
0.276,6,2009,2009,0,0
3.451,6,11109,11109,0,0
1.035,6,1992,1992,0,0
11.38,10322,43905,43905,8333,8331
2.838,7176,17581,7176,143,143
1.137,1686,17581,1686,84,84
0.282,84,143,117,318,318
10.227,17581,43905,43905,14702,6349
0.179,308,17581,308,236,236
2.579,7176,17581,7176,143,0
0.984,1686,17581,1686,84,0
7.492,6421,43905,43905,4691,4602
0.186,308,6421,308,8,8
2.929,6421,7176,7176,269,269
3.224,1686,6421,1686,2492,2492
0.401,412,2490,409,321,318
7.386,4532,43905,43905,5348,5272
0.12,499,4532,499,7,7
3.202,4532,7176,7176,694,694
1.3,1686,4532,1686,202,202
0.467,202,1106,1001,291,291
5.774,5242,43905,43905,2531,2262
0.18,682,5242,682,25,25
2.902,5242,7176,7176,197,197
1.932,1686,5242,1686,579,579
0.548,579,1303,1243,314,260
5.38,2097,43905,43905,1809,1739
0.244,869,2097,869,23,23
3.07,2097,7176,7176,372,372
1.059,1686,2097,1686,66,66
0.531,66,1675,1590,334,334
4.831,1687,43905,43905,1263,1142
0.2,986,1687,986,0,0
2.791,1687,7176,7176,113,113
1.354,1686,1687,1686,190,190
0.502,190,1788,1692,100,43
4.655,1106,43905,43905,1179,1096
0.215,1023,1106,1023,0,0
2.906,1106,7176,7176,167,167
1.018,1106,1686,1686,20,20
0.556,20,1955,1863,65,65
4.376,1052,43905,43905,734,634
0.197,1052,1084,1084,0,0
3.05,1052,7176,7176,135,135
1.098,1052,1686,1686,70,70
0.488,70,2090,1985,28,24
4.343,625,43905,43905,532,470
0.201,625,1095,1095,0,0
2.649,625,7176,7176,36,36
0.964,625,1686,1686,1,1
0.464,1,2126,2019,0,0
4.141,463,43905,43905,355,311
0.2,463,1095,1095,0,0
2.586,463,7176,7176,35,35
0.98,463,1686,1686,25,25
0.51,25,2161,2060,59,31
4.051,302,43905,43905,295,190
0.203,302,1110,1110,0,0
2.499,302,7176,7176,6,6
0.935,302,1686,1686,0,0
3.977,189,43905,43905,169,139
0.208,189,1110,1110,0,0
2.554,189,7176,7176,9,9
0.967,189,1686,1686,5,5
0.504,5,2176,2084,23,13
3.88,139,43905,43905,113,89
0.209,139,1123,1123,0,0
2.499,139,7176,7176,6,6
0.947,139,1686,1686,0,0
3.84,89,43905,43905,68,53
0.204,89,1123,1123,0,0
2.561,89,7176,7176,10,10
0.958,89,1686,1686,3,3
0.491,3,2192,2100,8,4
3.821,53,43905,43905,50,50
0.214,53,1125,1125,0,0
2.5,53,7176,7176,0,0
0.943,53,1686,1686,0,0
3.786,50,43905,43905,34,32
0.206,50,1125,1125,0,0
2.501,50,7176,7176,14,14
0.95,50,1686,1686,4,4
0.472,4,2206,2114,8,0
3.764,32,43905,43905,30,30
0.206,32,1125,1125,0,0
2.471,32,7176,7176,0,0
0.934,32,1686,1686,0,0
3.685,30,43905,43905,15,15
0.204,30,1125,1125,0,0
2.482,30,7176,7176,13,13
0.947,30,1686,1686,6,6
0.5,6,2219,2127,12,0
3.75,15,43905,43905,15,15
0.205,15,1125,1125,0,0
2.461,15,7176,7176,0,0
0.936,15,1686,1686,0,0
3.737,15,43905,43905,11,11
0.205,15,1125,1125,0,0
2.497,15,7176,7176,2,2
0.958,15,1686,1686,1,1
0.484,1,2221,2129,2,0
3.758,11,43905,43905,11,11
0.206,11,1125,1125,0,0
2.471,11,7176,7176,0,0
0.937,11,1686,1686,0,0
3.729,11,43905,43905,7,7
0.212,11,1125,1125,0,0
2.459,11,7176,7176,0,0
0.937,11,1686,1686,0,0
3.745,7,43905,43905,7,7
0.204,7,1125,1125,0,0
2.455,7,7176,7176,0,0
0.93,7,1686,1686,0,0
3.713,7,43905,43905,1,1
0.203,7,1125,1125,0,0
2.465,7,7176,7176,0,0
0.938,7,1686,1686,0,0
3.63,1,43905,43905,1,1
0.203,1,1125,1125,0,0
2.461,1,7176,7176,0,0
0.935,1,1686,1686,0,0
3.609,1,43905,43905,0,0
0.203,1,1125,1125,0,0
2.47,1,7176,7176,0,0
0.935,1,1686,1686,0,0
1.814,2221,3746,2129,3345,1450
1.32,1969,41758,1969,1853,1552
4.474,1546,43905,43905,910,888
0.342,1546,1969,1969,59,18
2.598,1546,7176,7176,22,22
0.956,1546,1686,1686,5,5
0.495,5,2243,2151,16,16
4.227,807,43905,43905,490,467
0.309,807,1979,1979,48,2
2.53,807,7176,7176,4,4
0.941,807,1686,1686,0,0
4.012,467,43905,43905,185,167
0.31,467,1979,1979,15,15
2.751,467,7176,7176,172,172
0.98,467,1686,1686,8,8
0.533,8,2419,2270,7,7
3.912,181,43905,43905,71,55
0.298,181,1986,1986,6,6
2.607,181,7176,7176,74,74
0.95,181,1686,1686,6,6
0.525,6,2493,2308,6,6
3.96,58,43905,43905,31,27
0.285,58,1992,1992,0,0
2.635,58,7176,7176,58,58
0.997,58,1686,1686,10,10
0.589,10,2551,2367,71,61
3.826,27,43905,43905,21,18
0.304,27,2036,2036,4,4
2.546,27,7176,7176,12,12
1.01,27,1686,1686,2,2
0.555,2,2563,2381,10,10
3.789,20,43905,43905,20,16
0.305,20,2041,2041,0,0
2.588,20,7176,7176,41,41
0.959,20,1686,1686,3,3
0.541,3,2604,2422,13,0
3.762,15,43905,43905,11,11
0.297,15,2041,2041,0,0
2.52,15,7176,7176,3,3
0.939,15,1686,1686,0,0
3.761,11,43905,43905,9,2
0.301,11,2041,2041,0,0
2.544,11,7176,7176,13,13
0.935,11,1686,1686,0,0
3.756,2,43905,43905,3,3
0.293,2,2041,2041,0,0
2.504,2,7176,7176,6,6
0.944,2,1686,1686,0,0
3.729,3,43905,43905,6,3
0.294,3,2041,2041,0,0
2.492,3,7176,7176,1,1
0.94,3,1686,1686,0,0
3.896,3,43905,43905,1,1
0.294,3,2041,2041,0,0
2.553,3,7176,7176,4,4
0.979,3,1686,1686,1,1
0.593,1,2631,2447,10,10
3.636,1,43905,43905,4,1
0.298,1,2051,2051,0,0
2.519,1,7176,7176,1,1
0.945,1,1686,1686,0,0
3.632,1,43905,43905,1,1
0.289,1,2051,2051,0,0
2.463,1,7176,7176,0,0
0.923,1,1686,1686,0,0
3.625,1,43905,43905,4,1
0.29,1,2051,2051,0,0
2.524,1,7176,7176,1,1
0.946,1,1686,1686,0,0
3.624,1,43905,43905,1,1
0.291,1,2051,2051,0,0
2.492,1,7176,7176,0,0
0.938,1,1686,1686,0,0
3.62,1,43905,43905,4,1
0.299,1,2051,2051,0,0
2.486,1,7176,7176,1,1
0.931,1,1686,1686,0,0
3.619,1,43905,43905,1,1
0.29,1,2051,2051,0,0
2.468,1,7176,7176,0,0
0.929,1,1686,1686,0,0
3.622,1,43905,43905,3,1
0.29,1,2051,2051,0,0
2.479,1,7176,7176,1,1
0.928,1,1686,1686,0,0
3.625,1,43905,43905,1,1
0.29,1,2051,2051,0,0
2.452,1,7176,7176,0,0
0.926,1,1686,1686,0,0
3.632,1,43905,43905,4,1
0.29,1,2051,2051,0,0
2.492,1,7176,7176,1,1
0.938,1,1686,1686,0,0
3.669,1,43905,43905,1,1
0.29,1,2051,2051,0,0
2.49,1,7176,7176,0,0
0.937,1,1686,1686,0,0
3.63,1,43905,43905,3,1
0.295,1,2051,2051,0,0
2.507,1,7176,7176,1,1
0.932,1,1686,1686,0,0
3.649,1,43905,43905,1,1
0.291,1,2051,2051,0,0
2.47,1,7176,7176,0,0
0.929,1,1686,1686,0,0
3.624,1,43905,43905,4,1
0.29,1,2051,2051,0,0
2.47,1,7176,7176,1,1
0.929,1,1686,1686,0,0
3.626,1,43905,43905,1,1
0.29,1,2051,2051,0,0
2.46,1,7176,7176,0,0
0.928,1,1686,1686,0,0
3.621,1,43905,43905,3,0
0.29,1,2051,2051,0,0
2.472,1,7176,7176,1,1
0.938,1,1686,1686,0,0
0.466,418,3781,326,410,263
0.368,298,44913,298,330,325
4.032,307,43905,43905,133,125
0.341,307,2267,2267,17,1
2.575,307,7176,7176,2,1
0.952,307,1686,1686,0,0
3.928,84,43905,43905,70,70
0.353,84,2267,2267,0,0
2.515,84,7176,7176,0,0
0.944,84,1686,1686,0,0
3.857,70,43905,43905,116,102
0.336,70,2267,2267,5,5
2.569,70,7176,7176,72,72
0.957,70,1686,1686,0,0
